movie_title,username,rating,review_text,processed_text,reference_label,label_annotator_a,label_annotator_b,final_label,label_notes
Ma Da,Truong Diem My,9,"mình thấy diễn hay nhe, dv phụ ít cảnh diễn cũng rất đạt
còn nội dung thì cũng cảm động, nói chung xem xong cũng còn ấn tượng
Phim hù sợ lắm nha mn
Thấy VH có dramu nên cho 9đ thoi :))","mình thấy diễn hay nhe, dv phụ ít cảnh diễn cũng rất đạt còn nội dung thì cũng cảm động, nói chung xem xong cũng còn ấn tượng phim hù sợ lắm nha mn thấy vh có dramu nên cho 9đ thoi :",4,2,2,2,full_agreement
Ma Da,Trần Thùy Dương,8,Hay nhất trong các bộ phim ma của VN,hay nhất trong các bộ phim ma của vn,3,2,2,2,full_agreement
Ma Da,võ thị diễm my,9,tao sợ thằng Hiếu hơn dợ Mada,tao sợ thằng hiếu hơn dợ mada,4,2,2,2,full_agreement
Ma Da,black13,9,"Kết anh lớp trưởng cool ngầu"" hù! Có ai đâu"", "" hoa mắt thôi, chỉ là hoa mắt thôi""","kết anh lớp trưởng cool ngầu"" hù! có ai đâu"", "" hoa mắt thôi, chỉ là hoa mắt thôi""",4,2,2,2,full_agreement
Ma Da,Nguyễn Ngọc Tú Trinh,8,"Coi phim không sợ ma da chỉ sợ anh Híu :))) 
Nội dung phim ý nghĩa, jumpscare liên tục rớt tim ra ngoài nên đi coi 2 mình nha 
Scene có cô Cẩm Ly với chú Lộc ít quá huhu","coi phim không sợ ma da chỉ sợ anh híu : nội dung phim ý nghĩa, jumpscare liên tục rớt tim ra ngoài nên đi coi 2 mình nha scene có cô cẩm ly với chú lộc ít quá huhu",3,2,2,2,full_agreement
Ma Da,Lê minh thiện,9,"Hay,hơi sợ một xíu","hay,hơi sợ một xíu",4,2,2,2,full_agreement
Ma Da,phamtramktvngmail.com,9,Chưa đủ tiêu chí hoàn hảo của e=)),chưa đủ tiêu chí hoàn hảo của e,4,2,2,2,full_agreement
Ma Da,vương hải đường,1,Tệ. Phí tiền,tệ. phí tiền,0,0,0,0,full_agreement
Ma Da,thichnudieugiac2424,10,"Hay nha, Việt Hương diễn rất là đạt luôn","hay nha, việt hương diễn rất là đạt luôn",4,2,2,2,full_agreement
Ma Da,Đặng Ngọc Phú,10,Phim hay khá kịch tính các đoạn hù doạ quá xuất sắc hơi tiếc phần kết phim lại không ấn tượng nhiều nhưng nhìn chung đây là bộ phim kinh dị ăn khách và hay nhất nền phim kinh dị Việt Nam,phim hay khá kịch tính các đoạn hù doạ quá xuất sắc hơi tiếc phần kết phim lại không ấn tượng nhiều nhưng nhìn chung đây là bộ phim kinh dị ăn khách và hay nhất nền phim kinh dị việt nam,4,2,2,2,full_agreement
Ma Da,phạm như phụng,10,phim hay nha,phim hay nha,4,2,2,2,full_agreement
Ma Da,Nguyễn Minh Tú,10,phim hay nhưng mà hay hù,phim hay nhưng mà hay hù,4,2,2,2,full_agreement
Ma Da,ericxu,3,"Kì vọng mấy nhiêu là xem nó thất vọng mấy nhiêu, đoạn đầu tạm nhưng kết với kỹ xảo xàm quá.... điểm cộng cuối là nó có ma thật, chấm hết.","kì vọng mấy nhiêu là xem nó thất vọng mấy nhiêu, đoạn đầu tạm nhưng kết với kỹ xảo xàm quá.... điểm cộng cuối là nó có ma thật, chấm hết.",1,0,0,0,full_agreement
Ma Da,Nguyễn Thị Nhật Trâm,8,Ghê quaa nhma hay,ghê quaa nhma hay,3,2,2,2,full_agreement
Ma Da,Nguyễn Thị Thu Hoa,10,"Phim rất hay, ý nghĩa, diễn viên đóng rất đạt mình rất thích","phim rất hay, ý nghĩa, diễn viên đóng rất đạt mình rất thích",4,2,2,2,full_agreement
Ma Da,Ngô thị hồng hải,10,"Bữa sau làm phim bớt hù người lại nha tui là tui k xem nữa đâu á 
Giận á nha",bữa sau làm phim bớt hù người lại nha tui là tui k xem nữa đâu á giận á nha,4,2,2,2,full_agreement
Ma Da,845510259124422,8,"""MA DA"": KHI TÂM LINH VIỆT NAM CHƯA THẬT SỰ THUYẾT PHỤC
""Ma Da"" là phim về câu chuyện về một oan hồn mang nhiều oán hận của một cô gái, gieo mình xuống dòng sông. Thật may mắn khi con bà Lệ lại là người hợp mạng với cô quỷ đó. Rồi chuyện gì phải diễn sẽ diễn ra để có phim để xem.
Đầu phim thì cũng thú vị đó, giới thiệu được con ma da rất Việt Nam,  các tình tiết về tâm linh thì cũng ok đi, mà mấy ông pháp sư còn non non không nhiều chiêu để trị con quỷ nữ dưới sông. Mà làm không được chuyện mà còn ngủm sớm thành ra cuối phim thành phim tình cảm gia đinh không còn là phim kinh dị nữa. 
 Làm mấy cái xác đẹp thiệt, có nghiên cứu. Cảnh Cà Mau với mấy cái hiệu ứng cũng được.
Tạo hình của bà Lệ đẹp nhân vật, Việt Hương diễn bi hay hơn diễn hài à. Ấn tượng với diễn xuất của chi Tư Cẩm Ly
Phim đảm bảo được yếu tố nhân quả, hỏng cảm động mấy, cũng cũng thương mấy đứa nhỏ đi!! mà cái kết nó bị củ rồi.
Tóm lại là không mong đợi nhiều nhưng coi được.","""ma da"": khi tâm linh việt nam chưa thật sự thuyết phục ""ma da"" là phim về câu chuyện về một oan hồn mang nhiều oán hận của một cô gái, gieo mình xuống dòng sông. thật may mắn khi con bà lệ lại là người hợp mạng với cô quỷ đó. rồi chuyện gì phải diễn sẽ diễn ra để có phim để xem. đầu phim thì cũng thú vị đó, giới thiệu được con ma da rất việt nam, các tình tiết về tâm linh thì cũng ok đi, mà mấy ông pháp sư còn non non không nhiều chiêu để trị con quỷ nữ dưới sông. mà làm không được chuyện mà còn ngủm sớm thành ra cuối phim thành phim tình cảm gia đinh không còn là phim kinh dị nữa. làm mấy cái xác đẹp thiệt, có nghiên cứu. cảnh cà mau với mấy cái hiệu ứng cũng được. tạo hình của bà lệ đẹp nhân vật, việt hương diễn bi hay hơn diễn hài à. ấn tượng với diễn xuất của chi tư cẩm ly phim đảm bảo được yếu tố nhân quả, hỏng cảm động mấy, cũng cũng thương mấy đứa nhỏ đi!! mà cái kết nó bị củ rồi. tóm lại là không mong đợi nhiều nhưng coi được.",3,2,2,2,full_agreement
Ma Da,Võ Hồng Đăng,10,"Khá buồn vì đoạn kết có tình tiết không logic, một chút khó hiểu đoạn cô bé chết, không biết chết khi nào, và luật mada như luật rừng vì...(xem phim để biết thêm) nhìn chung đáng xem và ủng hộ phim Nước Nhà","khá buồn vì đoạn kết có tình tiết không logic, một chút khó hiểu đoạn cô bé chết, không biết chết khi nào, và luật mada như luật rừng vì... xem phim để biết thêm nhìn chung đáng xem và ủng hộ phim nước nhà",4,2,2,2,full_agreement
Ma Da,Ngô Thị Triều Ánh,9,"Phim tình tiết hay, kịch tính, diễn viên xuất sắc","phim tình tiết hay, kịch tính, diễn viên xuất sắc",4,2,2,2,full_agreement
Ma Da,Myuyen124816,1,Rất là tốn tiền và thời gian,rất là tốn tiền và thời gian,0,0,0,0,full_agreement
Ma Da,Lê Thị Hồng Thảo,9,"hay , đôi lúc giật mình nhưng mà xem rất cuốn nha","hay , đôi lúc giật mình nhưng mà xem rất cuốn nha",4,2,2,2,full_agreement
Ma Da,Cao thị phụng,5,tạm ổn chỉ hù hơi nhiều thui,tạm ổn chỉ hù hơi nhiều thui,2,1,1,1,full_agreement
Ma Da,Dotan0000,4,Nội dung không liền mạch,nội dung không liền mạch,1,0,0,0,full_agreement
Ma Da,NguyenKhacDao,1,"Phim hù dọa vô lý. Cốt truyện sáo rỗng, dường như không có nội dung. Cổ xúy mê tín dị đoan.","phim hù doạ vô lý. cốt truyện sáo rỗng, dường như không có nội dung. cổ xuý mê tín dị đoan.",0,0,0,0,full_agreement
Ma Da,Hung Dang,7,"Phim làm khá tốt ở cảnh dọa ma.
Tuy nhiên, kịch bạn nhàm chán, xuyên suốt bộ phim chủ yếu cảnh dọa ma, vớt xác mà thiếu dẫn truyện. 
Cái kết mở, như muốn tiếp phần 2.","phim làm khá tốt ở cảnh doạ ma. tuy nhiên, kịch bạn nhàm chán, xuyên suốt bộ phim chủ yếu cảnh doạ ma, vớt xác mà thiếu dẫn truyện. cái kết mở, như muốn tiếp phần 2.",3,2,2,2,full_agreement
Ma Da,Nguyễn Lê Minh,10,"Phim rất hay và đặc sắc, mọi người nên đi xem để trải nghiệm và hưởng thức phim nhé","phim rất hay và đặc sắc, mọi người nên đi xem để trải nghiệm và hưởng thức phim nhé",4,2,2,2,full_agreement
Ma Da,Nguyễn Tường Hữu Duy,6,"Phim bựa như hài Việt Hương thời 2013-2014, coi phim ma mà giống như phim hài, nguyên rạp vừa coi vừa cười. Nhiều tình tiết phim còn quá mơ hồ chẳng hạn như ma da hợp mạng mới bắt người mà tại sao nhiều người kia chết không rỏ nguyên nhân. Rồi bé Nhung lại chết lúc nào, lúc bị ma da kéo xuống sông hay là lúc bị mẹ lôi ra mé sông té chết. Cuối cùng thì phim nên có 1 vị thầy pháp trừ ma da đó thì hay hơn. Kết hơi cụt ngủn không hiểu làm tôi hơi hụt hẫn","phim bựa như hài việt hương thời 2013-2014, coi phim ma mà giống như phim hài, nguyên rạp vừa coi vừa cười. nhiều tình tiết phim còn quá mơ hồ chẳng hạn như ma da hợp mạng mới bắt người mà tại sao nhiều người kia chết không rỏ nguyên nhân. rồi bé nhung lại chết lúc nào, lúc bị ma da kéo xuống sông hay là lúc bị mẹ lôi ra mé sông té chết. cuối cùng thì phim nên có 1 vị thầy pháp trừ ma da đó thì hay hơn. kết hơi cụt ngủn không hiểu làm tôi hơi hụt hẫn",2,1,1,1,full_agreement
Ma Da,Bongbongg927,9,"Chẳng mấy khi phim ma Việt lại làm tốt như thế, hù bay mất mấy cái vía","chẳng mấy khi phim ma việt lại làm tốt như thế, hù bay mất mấy cái vía",4,2,2,2,full_agreement
Ma Da,Đỗ Tuấn Đạt,9,Coi mấy fim ma kia ko hét mà coi fim này hét,coi mấy fim ma kia ko hét mà coi fim này hét,4,2,2,2,full_agreement
Ma Da,IAMOLD,10,"What surprise me more than the good acting is that, the ghost is real
.
normally we don't make ""the ghost is real"" in Việt Nam.
.
a welcome change, I think","what surprise me more than the good acting is that, the ghost is real . normally we don't make ""the ghost is real"" in việt nam. . a welcome change, i think",4,2,2,2,full_agreement
Ma Da,Nguyễn Thị Hồng Nhung,9,Vì hơi sợ nên là không có coi được🤣,vì hơi sợ nên là không có coi được,4,2,2,2,full_agreement
Ma Da,Mai Ngọc Thưởng,10,Phim hay tình tiết chân thực rất giống những gì từng nghe ❤️,phim hay tình tiết chân thực rất giống những gì từng nghe,4,2,2,2,full_agreement
Ma Da,Nguyễn Thành Huy,10,Hơn cả mong đợi tình tiết rất hay mới ra có 2 bộ quỷ cẩu với ma da thui thì chưa đã hi vọng ra thêm nhiều phim thể loại dân gian Việt Nam như vậy nữa,hơn cả mong đợi tình tiết rất hay mới ra có 2 bộ quỷ cẩu với ma da thui thì chưa đã hi vọng ra thêm nhiều phim thể loại dân gian việt nam như vậy nữa,4,2,2,2,full_agreement
Bí Mật Bản Nhạc Ẩn Giấu,daisyvn,8,"Phim hay, nhẹ nhàng, có nhiều đoạn cũng cảm động. Các đoạn chơi piano hay xỉu, nghe cảm xúc với nổi da gà luôn á.","phim hay, nhẹ nhàng, có nhiều đoạn cũng cảm động. các đoạn chơi piano hay xỉu, nghe cảm xúc với nổi da gà luôn á.",3,2,2,2,full_agreement
Âm Dương Sư 0: Khởi Nguồn,Nguyễn gia phong,10,Phum khá hay,phum khá hay,4,2,2,2,full_agreement
Âm Dương Sư 0: Khởi Nguồn,Leo86,9,"Phim hay, đẹp mắt, nội dung ổn, còn có phần sau","phim hay, đẹp mắt, nội dung ổn, còn có phần sau",4,2,2,2,full_agreement
Shin Cậu Bé Bút Chì: Nhật Ký Khủng Long Của Chúng Mình,Trung2324,10,Phim này rất ý nghĩa cho gia đình. Cười liên tục,phim này rất ý nghĩa cho gia đình. cười liên tục,4,2,2,2,full_agreement
Shin Cậu Bé Bút Chì: Nhật Ký Khủng Long Của Chúng Mình,nhatthichxemphim,10,"Năm nay xem cười có khóc có, phim chạm tim người xem kể cả người lớn và con nít. 3 năm rồi Shin không làm mình thất vọng.","năm nay xem cười có khóc có, phim chạm tim người xem kể cả người lớn và con nít. 3 năm rồi shin không làm mình thất vọng.",4,2,2,2,full_agreement
Đả Nữ Báo Thù,Thảo Nguyên,1,Phim sáo rỗng buồn ngủ,phim sáo rỗng buồn ngủ,0,0,0,0,full_agreement
Đả Nữ Báo Thù,Cooong,1,"Phim dở, dài dòng, nhàm chán, coi buồn ngủ phải về","phim dở, dài dòng, nhàm chán, coi buồn ngủ phải về",0,0,0,0,full_agreement
Đả Nữ Báo Thù,nguyên,1,phim dở nội dung nhảm,phim dở nội dung nhảm,0,0,0,0,full_agreement
Borderlands: Trở Lại Pandora,IAMOLD,8,"A pretty standard by the book action flick, 
beside the movie is set in the early day of the game, so not much material for the movie to invest","a pretty standard by the book action flick, beside the movie is set in the early day of the game, so not much material for the movie to invest",3,2,1,2,resolved_by_rating
Chàng Nữ Phi Công,Nguyễn Hoàng phúc,1,không được hay,không được hay,0,0,0,0,full_agreement
Chàng Nữ Phi Công,maya009,7,Phim đủ vui để giải trí,phim đủ vui để giải trí,3,2,2,2,full_agreement
Chàng Nữ Phi Công,IAMOLD,10,"Probably on of the best comedy for Korea this year
.
I was thoroughly entertain",probably on of the best comedy for korea this year . i was thoroughly entertain,4,2,2,2,full_agreement
Hai Muối,Mai Văn Thiện,5,"phim còn nhiều điểm chưa logic, chưa mạch lạc với nhau, ngoài trừ chú Linh thì mình thấy có vẻ những diễn viên còn lại diễn chưa tới, nhất là cặp main.","phim còn nhiều điểm chưa logic, chưa mạch lạc với nhau, ngoài trừ chú linh thì mình thấy có vẻ những diễn viên còn lại diễn chưa tới, nhất là cặp main.",2,1,1,1,full_agreement
Hai Muối,nguyễn đức cường,8,Phim hai muối Kết hơi vô cảm với tính nhân văn của bộ phim. Dù hiểu kịch bản muốn ta biết cha mẹ cố gắng vì con đến hơi thở cuối cùng. Nhưng nhìn lại vẫn chưa sâu sắc,phim hai muối kết hơi vô cảm với tính nhân văn của bộ phim. dù hiểu kịch bản muốn ta biết cha mẹ cố gắng vì con đến hơi thở cuối cùng. nhưng nhìn lại vẫn chưa sâu sắc,3,2,2,2,full_agreement
Hai Muối,Quỳnh Chi,10,"Phim hay, tình cảm, xúc động. Hơi hụt hẫng đoạn kết lúc chú Quyền Linh mất😢","phim hay, tình cảm, xúc động. hơi hụt hẫng đoạn kết lúc chú quyền linh mất",4,2,2,2,full_agreement
Hai Muối,Nguyễn Quốc Thành,10,thật tiếc khi ko gặp đc dàn diễn viên,thật tiếc khi ko gặp đc dàn diễn viên,4,2,2,2,full_agreement
Hai Muối,Lê Quốc Tuấn,5,Kết thúc không ý nghĩa,kết thúc không ý nghĩa,2,1,1,1,full_agreement
Hai Muối,Hothidiemtuyen,10,Phim nhiều cảm xúc ạ,phim nhiều cảm xúc ạ,4,2,2,2,full_agreement
Hai Muối,anhthu020_,9,"9 sao vì có chú Quyền Linh và anh diễn viên Minh Luân đẹp trai 
Trừ 1 điểm vì xem trailer đã biết hết nội dung phim",9 sao vì có chú quyền linh và anh diễn viên minh luân đẹp trai trừ 1 điểm vì xem trailer đã biết hết nội dung phim,4,2,2,2,full_agreement
Hai Muối,Võ Hồng Đăng,10,góc quay và chuyển cảnh rất hay,góc quay và chuyển cảnh rất hay,4,2,2,2,full_agreement
Hai Muối,Lương Nguyệt,3,"quá chán, may có quyền linh cứu đc tí","quá chán, may có quyền linh cứu đc tí",1,0,0,0,full_agreement
Hai Muối,LÊ THỊ HOA,9,"Phim có hậu. Tình cảm gia đình, nghề làm muối sâu sắc","phim có hậu. tình cảm gia đình, nghề làm muối sâu sắc",4,2,2,2,full_agreement
Hai Muối,Huỳnh Minh Bằng,10,"Bộ phim này tôi thấy rất là ý nghĩa và nhiều cảm xúc. Chỉ có cha mẹ mới làm đc những điều thiên liên và cao đẹp đến như vậy , hi sinh tất cả chỉ mong con mình khôn lớn và thành gia lập thất. Giống như ông Hai Muối vậy. Cảm ơn đoàn làm phim và đặt biệt cảm ơn đạo diễn Vũ Thành Vinh đã làm ra một bộ phim ý nghĩ như vậy. Mong rằng chú sẽ ra những bộ phim nói về cha mẹ hay như vậy nữa cảm ơn chú rất rất nhiều....","bộ phim này tôi thấy rất là ý nghĩa và nhiều cảm xúc. chỉ có cha mẹ mới làm đc những điều thiên liên và cao đẹp đến như vậy , hi sinh tất cả chỉ mong con mình khôn lớn và thành gia lập thất. giống như ông hai muối vậy. cảm ơn đoàn làm phim và đặt biệt cảm ơn đạo diễn vũ thành vinh đã làm ra một bộ phim ý nghĩ như vậy. mong rằng chú sẽ ra những bộ phim nói về cha mẹ hay như vậy nữa cảm ơn chú rất rất nhiều....",4,2,2,2,full_agreement
Hai Muối,Trần thị tuyết giang,5,"Anh nam đóng vai bạn trai của nữ chính diễn quá dỡ. Cất giọng nói lên như ngẹn cỗ từ đầu đến cuối phim k tự nhiên .

Nhưng giá mà bộ phim cho bạn trai đó là nhà có quyền thế thì hay hơn . Tôi k bk a 7 câu chuyện là ai cũng k bk bị tán cô người mẫu chết chưa hay anh kia bị bắt chưa mà chuyển sang 3 năm r . Trừ a bạn trai của nữ chính thì tất cả ok nhưng nội dung thì còn quá qua loa chưa tới khúc cao trào lắm",anh nam đóng vai bạn trai của nữ chính diễn quá dỡ. cất giọng nói lên như ngẹn cỗ từ đầu đến cuối phim k tự nhiên . nhưng giá mà bộ phim cho bạn trai đó là nhà có quyền thế thì hay hơn . tôi k bk a 7 câu chuyện là ai cũng k bk bị tán cô người mẫu chết chưa hay anh kia bị bắt chưa mà chuyển sang 3 năm r . trừ a bạn trai của nữ chính thì tất cả ok nhưng nội dung thì còn quá qua loa chưa tới khúc cao trào lắm,2,1,1,1,full_agreement
